NA,Model,VS-WF+All6-367,2.00000,5.00000,4.00000,1.00000,2.00000,1.00000
NA,Model,VS-WF+All6-368,1.00000,3.00000,4.00000,2.00000,1.00000,3.00000
NA,Model,VS-WF+All6-369,1.00000,2.00000,1.00000,5.00000,4.00000,1.00000
NA,Model,VS-WF+All6-37,2.00000,1.00000,1.00000,1.00000,1.00000,1.00000
NA,Model,VS-WF+All6-370,1.00000,1.00000,5.00000,2.00000,1.00000,4.00000
NA,Model,VS-WF+All6-371,2.00000,1.00000,1.00000,1.00000,4.00000,5.00000
NA,Model,VS-WF+All6-372,1.00000,1.00000,1.00000,2.00000,1.00000,1.00000
NA,Model,VS-WF+All6-373,1.00000,4.00000,1.00000,5.00000,2.00000,1.00000
NA,Model,VS-WF+All6-374,1.00000,1.00000,1.00000,1.00000,1.00000,2.00000
NA,Model,VS-WF+All6-375,1.00000,2.00000,5.00000,1.00000,1.00000,4.00000
NA,Model,VS-WF+All6-376,1.00000,1.00000,1.00000,1.00000,1.00000,2.00000
NA,Model,VS-WF+All6-377,1.00000,4.00000,1.00000,2.00000,3.00000,3.00000
NA,Model,VS-WF+All6-378,2.00000,1.00000,5.00000,1.00000,4.00000,1.00000
NA,Model,VS-WF+All6-379,1.00000,3.00000,2.00000,4.00000,3.00000,1.00000
NA,Model,VS-WF+All6-38,2.00000,1.00000,1.00000,1.00000,5.00000,4.00000
NA,Model,VS-WF+All6-380,1.00000,2.00000,1.00000,1.00000,1.00000,1.00000
NA,Model,VS-WF+All6-381,4.00000,1.00000,1.00000,3.00000,3.00000,2.00000
NA,Model,VS-WF+All6-382,2.00000,4.00000,5.00000,1.00000,1.00000,1.00000
NA,Model,VS-WF+All6-383,1.00000,3.00000,4.00000,2.00000,3.00000,1.00000
NA,Model,VS-WF+All6-384,2.00000,3.00000,1.00000,4.00000,1.00000,3.00000
NA,Model,VS-WF+All6-385,1.00000,3.00000,2.00000,1.00000,4.00000,3.00000
NA,Model,VS-WF+All6-386,1.00000,3.00000,2.00000,1.00000,3.00000,4.00000
NA,Model,VS-WF+All6-387,5.00000,5.00000,2.00000,1.00000,4.00000,4.00000
NA,Model,VS-WF+All6-388,1.00000,1.00000,3.00000,3.00000,4.00000,2.00000
NA,Model,VS-WF+All6-389,1.00000,1.00000,1.00000,2.00000,4.00000,5.00000
NA,Model,VS-WF+All6-39,5.00000,1.00000,1.00000,2.00000,1.00000,4.00000
NA,Model,VS-WF+All6-390,2.00000,1.00000,1.00000,2.00000,1.00000,1.00000
NA,Model,VS-WF+All6-391,4.00000,1.00000,3.00000,1.00000,3.00000,2.00000
NA,Model,VS-WF+All6-392,1.00000,1.00000,1.00000,2.00000,1.00000,2.00000
NA,Model,VS-WF+All6-393,1.00000,1.00000,2.00000,2.00000,1.00000,1.00000
NA,Model,VS-WF+All6-394,1.00000,1.00000,1.00000,1.00000,2.00000,1.00000
NA,Model,VS-WF+All6-395,1.00000,1.00000,1.00000,2.00000,1.00000,1.00000
NA,Model,VS-WF+All6-396,1.00000,2.00000,1.00000,1.00000,1.00000,1.00000
NA,Model,VS-WF+All6-397,4.00000,1.00000,1.00000,2.00000,5.00000,1.00000
NA,Model,VS-WF+All6-398,3.00000,1.00000,3.00000,2.00000,1.00000,4.00000
NA,Model,VS-WF+All6-399,2.00000,3.00000,1.00000,3.00000,4.00000,1.00000
NA,Model,VS-WF+All6-4,1.00000,1.00000,1.00000,1.00000,1.00000,2.00000
NA,Model,VS-WF+All6-40,2.00000,1.00000,1.00000,1.00000,2.00000,1.00000
NA,Model,VS-WF+All6-400,1.00000,2.00000,4.00000,1.00000,3.00000,3.00000
NA,Model,VS-WF+All6-401,1.00000,1.00000,2.00000,4.00000,1.00000,5.00000
NA,Model,VS-WF+All6-402,2.00000,3.00000,4.00000,3.00000,1.00000,1.00000
NA,Model,VS-WF+All6-403,1.00000,3.00000,1.00000,3.00000,2.00000,4.00000
NA,Model,VS-WF+All6-404,2.00000,4.00000,5.00000,1.00000,1.00000,1.00000
NA,Model,VS-WF+All6-405,3.00000,3.00000,1.00000,4.00000,1.00000,2.00000
NA,Model,VS-WF+All6-406,5.00000,3.00000,4.00000,4.00000,1.00000,2.00000
NA,Model,VS-WF+All6-407,3.00000,1.00000,2.00000,1.00000,4.00000,3.00000
NA,Model,VS-WF+All6-408,1.00000,3.00000,1.00000,3.00000,2.00000,4.00000
NA,Model,VS-WF+All6-409,1.00000,5.00000,4.00000,4.00000,5.00000,2.00000
NA,Model,VS-WF+All6-41,2.00000,1.00000,1.00000,1.00000,1.00000,1.00000
NA,Model,VS-WF+All6-410,3.00000,2.00000,4.00000,1.00000,4.00000,5.00000
NA,Model,VS-WF+All6-411,3.00000,3.00000,4.00000,1.00000,1.00000,2.00000
NA,Model,VS-WF+All6-412,1.00000,3.00000,3.00000,1.00000,4.00000,2.00000
NA,Model,VS-WF+All6-413,2.00000,5.00000,4.00000,5.00000,1.00000,4.00000
NA,Model,VS-WF+All6-414,4.00000,1.00000,5.00000,4.00000,2.00000,5.00000
NA,Model,VS-WF+All6-415,4.00000,2.00000,3.00000,1.00000,1.00000,4.00000
NA,Model,VS-WF+All6-416,4.00000,1.00000,1.00000,2.00000,1.00000,5.00000
NA,Model,VS-WF+All6-417,1.00000,1.00000,1.00000,2.00000,2.00000,2.00000
NA,Model,VS-WF+All6-418,2.00000,1.00000,2.00000,1.00000,2.00000,1.00000
NA,Model,VS-WF+All6-419,2.00000,2.00000,2.00000,1.00000,1.00000,1.00000
NA,Model,VS-WF+All6-42,3.00000,3.00000,1.00000,2.00000,1.00000,4.00000
NA,Model,VS-WF+All6-420,1.00000,2.00000,1.00000,1.00000,2.00000,1.00000
NA,Model,VS-WF+All6-421,1.00000,1.00000,2.00000,1.00000,2.00000,2.00000
NA,Model,VS-WF+All6-422,2.00000,5.00000,1.00000,2.00000,1.00000,4.00000
NA,Model,VS-WF+All6-423,5.00000,4.00000,1.00000,1.00000,2.00000,4.00000
NA,Model,VS-WF+All6-424,2.00000,2.00000,2.00000,1.00000,1.00000,1.00000
NA,Model,VS-WF+All6-425,2.00000,1.00000,2.00000,1.00000,1.00000,2.00000
NA,Model,VS-WF+All6-426,2.00000,1.00000,4.00000,5.00000,1.00000,1.00000
NA,Model,VS-WF+All6-427,1.00000,1.00000,2.00000,2.00000,1.00000,1.00000
NA,Model,VS-WF+All6-428,1.00000,3.00000,2.00000,1.00000,4.00000,4.00000
NA,Model,VS-WF+All6-429,1.00000,1.00000,1.00000,1.00000,2.00000,2.00000
NA,Model,VS-WF+All6-43,2.00000,1.00000,1.00000,1.00000,1.00000,1.00000
NA,Model,VS-WF+All6-430,2.00000,1.00000,2.00000,2.00000,1.00000,1.00000
NA,Model,VS-WF+All6-431,2.00000,1.00000,2.00000,1.00000,1.00000,1.00000
NA,Model,VS-WF+All6-432,2.00000,1.00000,2.00000,1.00000,1.00000,2.00000
NA,Model,VS-WF+All6-433,2.00000,2.00000,1.00000,1.00000,1.00000,2.00000
NA,Model,VS-WF+All6-434,2.00000,5.00000,1.00000,2.00000,2.00000,4.00000
NA,Model,VS-WF+All6-435,1.00000,2.00000,2.00000,1.00000,2.00000,1.00000
NA,Model,VS-WF+All6-436,1.00000,2.00000,2.00000,1.00000,2.00000,1.00000
NA,Model,VS-WF+All6-437,3.00000,1.00000,2.00000,3.00000,1.00000,4.00000
NA,Model,VS-WF+All6-438,1.00000,2.00000,1.00000,2.00000,1.00000,2.00000
NA,Model,VS-WF+All6-439,1.00000,2.00000,2.00000,1.00000,1.00000,2.00000
NA,Model,VS-WF+All6-44,4.00000,2.00000,1.00000,3.00000,1.00000,3.00000
NA,Model,VS-WF+All6-440,1.00000,1.00000,2.00000,1.00000,2.00000,2.00000
NA,Model,VS-WF+All6-441,1.00000,2.00000,2.00000,1.00000,1.00000,2.00000
NA,Model,VS-WF+All6-442,2.00000,1.00000,1.00000,1.00000,1.00000,1.00000
NA,Model,VS-WF+All6-443,2.00000,4.00000,4.00000,1.00000,2.00000,3.00000
NA,Model,VS-WF+All6-444,4.00000,1.00000,2.00000,3.00000,3.00000,1.00000
NA,Model,VS-WF+All6-445,1.00000,2.00000,1.00000,1.00000,2.00000,1.00000
NA,Model,VS-WF+All6-446,2.00000,1.00000,1.00000,1.00000,1.00000,1.00000
NA,Model,VS-WF+All6-447,2.00000,1.00000,2.00000,1.00000,1.00000,2.00000
NA,Model,VS-WF+All6-448,2.00000,4.00000,1.00000,3.00000,4.00000,2.00000
NA,Model,VS-WF+All6-449,1.00000,4.00000,2.00000,3.00000,4.00000,5.00000
NA,Model,VS-WF+All6-45,2.00000,2.00000,1.00000,1.00000,1.00000,1.00000
NA,Model,VS-WF+All6-450,1.00000,1.00000,2.00000,5.00000,4.00000,4.00000
NA,Model,VS-WF+All6-451,1.00000,1.00000,2.00000,1.00000,1.00000,1.00000
NA,Model,VS-WF+All6-452,1.00000,1.00000,1.00000,1.00000,1.00000,2.00000
NA,Model,VS-WF+All6-453,1.00000,3.00000,3.00000,1.00000,4.00000,2.00000
NA,Model,VS-WF+All6-454,4.00000,3.00000,1.00000,1.00000,3.00000,2.00000
NA,Model,VS-WF+All6-455,3.00000,1.00000,2.00000,4.00000,3.00000,1.00000
NA,Model,VS-WF+All6-456,2.00000,1.00000,4.00000,3.00000,3.00000,1.00000
NA,Model,VS-WF+All6-457,5.00000,2.00000,1.00000,1.00000,1.00000,4.00000
NA,Model,VS-WF+All6-458,1.00000,1.00000,2.00000,1.00000,5.00000,4.00000
NA,Model,VS-WF+All6-459,1.00000,4.00000,3.00000,3.00000,2.00000,1.00000
NA,Model,VS-WF+All6-46,2.00000,1.00000,1.00000,2.00000,1.00000,1.00000
NA,Model,VS-WF+All6-460,2.00000,1.00000,2.00000,1.00000,1.00000,1.00000
NA,Model,VS-WF+All6-461,4.00000,1.00000,5.00000,2.00000,1.00000,1.00000
NA,Model,VS-WF+All6-462,1.00000,1.00000,2.00000,1.00000,1.00000,1.00000
NA,Model,VS-WF+All6-463,4.00000,1.00000,1.00000,1.00000,5.00000,2.00000
NA,Model,VS-WF+All6-464,3.00000,4.00000,4.00000,5.00000,2.00000,1.00000
NA,Model,VS-WF+All6-465,1.00000,2.00000,1.00000,1.00000,1.00000,1.00000
NA,Model,VS-WF+All6-466,2.00000,4.00000,5.00000,4.00000,1.00000,5.00000
NA,Model,VS-WF+All6-467,2.00000,1.00000,1.00000,1.00000,1.00000,2.00000
NA,Model,VS-WF+All6-468,4.00000,2.00000,4.00000,3.00000,1.00000,5.00000
NA,Model,VS-WF+All6-469,5.00000,1.00000,1.00000,4.00000,4.00000,2.00000
NA,Model,VS-WF+All6-47,2.00000,1.00000,2.00000,1.00000,1.00000,2.00000
NA,Model,VS-WF+All6-470,1.00000,2.00000,2.00000,2.00000,1.00000,1.00000
NA,Model,VS-WF+All6-471,2.00000,2.00000,1.00000,1.00000,2.00000,1.00000
NA,Model,VS-WF+All6-472,1.00000,2.00000,1.00000,1.00000,2.00000,2.00000
NA,Model,VS-WF+All6-473,1.00000,2.00000,2.00000,1.00000,1.00000,2.00000
NA,Model,VS-WF+All6-474,2.00000,1.00000,1.00000,2.00000,2.00000,1.00000
NA,Model,VS-WF+All6-475,2.00000,1.00000,1.00000,2.00000,2.00000,1.00000
NA,Model,VS-WF+All6-476,2.00000,1.00000,1.00000,2.00000,2.00000,1.00000
NA,Model,VS-WF+All6-477,4.00000,1.00000,2.00000,1.00000,5.00000,1.00000
NA,Model,VS-WF+All6-478,1.00000,1.00000,2.00000,2.00000,2.00000,1.00000
NA,Model,VS-WF+All6-479,1.00000,2.00000,4.00000,3.00000,2.00000,4.00000
NA,Model,VS-WF+All6-48,1.00000,2.00000,1.00000,2.00000,1.00000,1.00000
NA,Model,VS-WF+All6-480,4.00000,1.00000,2.00000,2.00000,2.00000,5.00000
NA,Model,VS-WF+All6-481,3.00000,5.00000,1.00000,4.00000,2.00000,4.00000
NA,Model,VS-WF+All6-482,2.00000,3.00000,4.00000,2.00000,4.00000,1.00000
NA,Model,VS-WF+All6-483,1.00000,4.00000,2.00000,1.00000,4.00000,5.00000
NA,Model,VS-WF+All6-484,2.00000,5.00000,1.00000,4.00000,4.00000,3.00000
NA,Model,VS-WF+All6-485,2.00000,1.00000,2.00000,1.00000,2.00000,1.00000
NA,Model,VS-WF+All6-486,2.00000,1.00000,1.00000,2.00000,2.00000,1.00000
NA,Model,VS-WF+All6-487,3.00000,4.00000,4.00000,2.00000,1.00000,3.00000
NA,Model,VS-WF+All6-488,2.00000,4.00000,5.00000,4.00000,3.00000,1.00000
NA,Model,VS-WF+All6-489,2.00000,2.00000,2.00000,1.00000,1.00000,1.00000
NA,Model,VS-WF+All6-49,1.00000,1.00000,2.00000,2.00000,1.00000,1.00000
NA,Model,VS-WF+All6-490,1.00000,2.00000,1.00000,2.00000,2.00000,1.00000
NA,Model,VS-WF+All6-491,1.00000,1.00000,2.00000,1.00000,1.00000,2.00000
NA,Model,VS-WF+All6-492,2.00000,2.00000,1.00000,2.00000,1.00000,1.00000
NA,Model,VS-WF+All6-493,2.00000,1.00000,2.00000,1.00000,1.00000,1.00000
NA,Model,VS-WF+All6-494,2.00000,1.00000,1.00000,2.00000,2.00000,1.00000
NA,Model,VS-WF+All6-495,1.00000,2.00000,1.00000,1.00000,2.00000,1.00000
NA,Model,VS-WF+All6-496,4.00000,2.00000,1.00000,1.00000,5.00000,1.00000
NA,Model,VS-WF+All6-497,2.00000,1.00000,2.00000,2.00000,1.00000,1.00000
NA,Model,VS-WF+All6-498,1.00000,2.00000,1.00000,2.00000,1.00000,2.00000
NA,Model,VS-WF+All6-499,4.00000,1.00000,1.00000,3.00000,2.00000,3.00000
NA,Model,VS-WF+All6-5,4.00000,1.00000,1.00000,3.00000,3.00000,2.00000
NA,Model,VS-WF+All6-50,1.00000,2.00000,2.00000,1.00000,1.00000,1.00000
NA,Model,VS-WF+All6-500,4.00000,3.00000,2.00000,3.00000,1.00000,1.00000
NA,Model,VS-WF+All6-501,4.00000,2.00000,1.00000,3.00000,5.00000,4.00000
NA,Model,VS-WF+All6-502,5.00000,1.00000,4.00000,5.00000,4.00000,2.00000
NA,Model,VS-WF+All6-503,1.00000,2.00000,2.00000,1.00000,1.00000,1.00000
NA,Model,VS-WF+All6-504,2.00000,4.00000,1.00000,3.00000,3.00000,2.00000
NA,Model,VS-WF+All6-505,2.00000,4.00000,1.00000,2.00000,5.00000,1.00000
NA,Model,VS-WF+All6-506,1.00000,2.00000,5.00000,4.00000,1.00000,2.00000
NA,Model,VS-WF+All6-507,4.00000,4.00000,2.00000,1.00000,1.00000,3.00000
NA,Model,VS-WF+All6-508,2.00000,4.00000,1.00000,1.00000,1.00000,5.00000
NA,Model,VS-WF+All6-509,1.00000,2.00000,4.00000,3.00000,2.00000,3.00000
NA,Model,VS-WF+All6-51,1.00000,1.00000,2.00000,1.00000,2.00000,1.00000
NA,Model,VS-WF+All6-510,5.00000,1.00000,1.00000,2.00000,4.00000,2.00000
NA,Model,VS-WF+All6-511,2.00000,1.00000,5.00000,2.00000,4.00000,1.00000
NA,Model,VS-WF+All6-512,3.00000,1.00000,4.00000,2.00000,2.00000,3.00000
NA,Model,VS-WF+All6-513,2.00000,1.00000,1.00000,1.00000,1.00000,2.00000
NA,Model,VS-WF+All6-514,2.00000,1.00000,5.00000,4.00000,4.00000,1.00000
NA,Model,VS-WF+All6-515,4.00000,4.00000,1.00000,3.00000,3.00000,2.00000
NA,Model,VS-WF+All6-516,1.00000,1.00000,1.00000,1.00000,2.00000,1.00000
NA,Model,VS-WF+All6-517,3.00000,2.00000,4.00000,1.00000,1.00000,3.00000
NA,Model,VS-WF+All6-518,1.00000,2.00000,3.00000,4.00000,3.00000,1.00000
NA,Model,VS-WF+All6-519,1.00000,2.00000,4.00000,1.00000,1.00000,5.00000
NA,Model,VS-WF+All6-52,3.00000,1.00000,4.00000,3.00000,1.00000,2.00000
NA,Model,VS-WF+All6-520,3.00000,4.00000,3.00000,1.00000,1.00000,2.00000
NA,Model,VS-WF+All6-521,5.00000,4.00000,1.00000,4.00000,2.00000,1.00000
NA,Model,VS-WF+All6-522,1.00000,1.00000,3.00000,2.00000,3.00000,4.00000
NA,Model,VS-WF+All6-523,1.00000,4.00000,2.00000,5.00000,1.00000,1.00000
NA,Model,VS-WF+All6-524,2.00000,4.00000,2.00000,1.00000,5.00000,1.00000
NA,Model,VS-WF+All6-525,1.00000,1.00000,5.00000,1.00000,2.00000,4.00000
NA,Model,VS-WF+All6-526,2.00000,1.00000,1.00000,1.00000,1.00000,1.00000
NA,Model,VS-WF+All6-527,2.00000,1.00000,1.00000,2.00000,1.00000,1.00000
NA,Model,VS-WF+All6-528,5.00000,4.00000,1.00000,1.00000,2.00000,1.00000
NA,Model,VS-WF+All6-529,4.00000,1.00000,3.00000,3.00000,2.00000,1.00000
NA,Model,VS-WF+All6-53,2.00000,1.00000,1.00000,2.00000,5.00000,4.00000
NA,Model,VS-WF+All6-530,5.00000,1.00000,2.00000,4.00000,1.00000,2.00000
NA,Model,VS-WF+All6-531,2.00000,1.00000,5.00000,4.00000,1.00000,1.00000
NA,Model,VS-WF+All6-532,1.00000,1.00000,2.00000,4.00000,4.00000,3.00000
NA,Model,VS-WF+All6-533,4.00000,2.00000,3.00000,1.00000,1.00000,3.00000
NA,Model,VS-WF+All6-534,1.00000,2.00000,1.00000,1.00000,1.00000,1.00000
NA,Model,VS-WF+All6-535,1.00000,4.00000,4.00000,3.00000,2.00000,3.00000
NA,Model,VS-WF+All6-536,1.00000,1.00000,2.00000,2.00000,1.00000,1.00000
NA,Model,VS-WF+All6-537,2.00000,1.00000,2.00000,1.00000,1.00000,1.00000
NA,Model,VS-WF+All6-538,1.00000,2.00000,1.00000,1.00000,1.00000,1.00000
NA,Model,VS-WF+All6-539,2.00000,2.00000,1.00000,1.00000,1.00000,2.00000
NA,Model,VS-WF+All6-54,1.00000,1.00000,1.00000,2.00000,2.00000,1.00000
NA,Model,VS-WF+All6-540,1.00000,4.00000,1.00000,5.00000,1.00000,2.00000
NA,Model,VS-WF+All6-541,1.00000,1.00000,3.00000,3.00000,2.00000,4.00000
NA,Model,VS-WF+All6-542,1.00000,2.00000,2.00000,1.00000,1.00000,1.00000
NA,Model,VS-WF+All6-543,1.00000,2.00000,1.00000,1.00000,1.00000,2.00000
NA,Model,VS-WF+All6-544,1.00000,1.00000,1.00000,1.00000,2.00000,1.00000
NA,Model,VS-WF+All6-545,4.00000,2.00000,5.00000,4.00000,3.00000,1.00000
NA,Model,VS-WF+All6-546,2.00000,1.00000,1.00000,1.00000,1.00000,1.00000
NA,Model,VS-WF+All6-547,2.00000,1.00000,1.00000,1.00000,1.00000,1.00000
NA,Model,VS-WF+All6-548,1.00000,1.00000,1.00000,1.00000,2.00000,1.00000
NA,Model,VS-WF+All6-549,1.00000,1.00000,5.00000,2.00000,4.00000,1.00000
NA,Model,VS-WF+All6-55,1.00000,1.00000,1.00000,2.00000,1.00000,1.00000
NA,Model,VS-WF+All6-550,1.00000,2.00000,1.00000,1.00000,5.00000,4.00000
NA,Model,VS-WF+All6-551,5.00000,4.00000,1.00000,1.00000,2.00000,1.00000
NA,Model,VS-WF+All6-552,2.00000,4.00000,5.00000,1.00000,1.00000,4.00000
NA,Model,VS-WF+All6-553,1.00000,1.00000,5.00000,4.00000,2.00000,1.00000
NA,Model,VS-WF+All6-554,1.00000,2.00000,1.00000,5.00000,1.00000,4.00000
NA,Model,VS-WF+All6-555,4.00000,1.00000,1.00000,1.00000,5.00000,2.00000
NA,Model,VS-WF+All6-556,4.00000,5.00000,1.00000,1.00000,2.00000,2.00000
NA,Model,VS-WF+All6-557,4.00000,1.00000,4.00000,5.00000,2.00000,5.00000
NA,Model,VS-WF+All6-558,2.00000,5.00000,4.00000,3.00000,1.00000,4.00000
NA,Model,VS-WF+All6-559,3.00000,3.00000,4.00000,1.00000,2.00000,1.00000
NA,Model,VS-WF+All6-56,1.00000,2.00000,1.00000,1.00000,1.00000,2.00000
NA,Model,VS-WF+All6-560,4.00000,2.00000,5.00000,3.00000,1.00000,4.00000
NA,Model,VS-WF+All6-561,2.00000,3.00000,4.00000,1.00000,3.00000,1.00000
NA,Model,VS-WF+All6-562,2.00000,1.00000,1.00000,1.00000,1.00000,1.00000
NA,Model,VS-WF+All6-563,1.00000,2.00000,1.00000,1.00000,1.00000,1.00000
NA,Model,VS-WF+All6-564,1.00000,2.00000,4.00000,5.00000,1.00000,4.00000
NA,Model,VS-WF+All6-565,4.00000,1.00000,1.00000,2.00000,4.00000,3.00000
NA,Model,VS-WF+All6-566,1.00000,2.00000,1.00000,1.00000,1.00000,1.00000
NA,Model,VS-WF+All6-567,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000
NA,Model,VS-WF+All6-568,2.00000,4.00000,4.00000,5.00000,3.00000,1.00000
NA,Model,VS-WF+All6-569,5.00000,4.00000,2.00000,5.00000,1.00000,4.00000
NA,Model,VS-WF+All6-57,1.00000,2.00000,2.00000,1.00000,1.00000,1.00000
NA,Model,VS-WF+All6-570,2.00000,1.00000,5.00000,1.00000,2.00000,4.00000
NA,Model,VS-WF+All6-571,1.00000,1.00000,2.00000,2.00000,1.00000,1.00000
NA,Model,VS-WF+All6-572,1.00000,1.00000,2.00000,2.00000,4.00000,5.00000
NA,Model,VS-WF+All6-573,1.00000,4.00000,3.00000,5.00000,2.00000,4.00000
NA,Model,VS-WF+All6-574,1.00000,2.00000,4.00000,4.00000,1.00000,5.00000
NA,Model,VS-WF+All6-575,5.00000,2.00000,4.00000,1.00000,5.00000,4.00000
NA,Model,VS-WF+All6-576,2.00000,4.00000,5.00000,1.00000,4.00000,1.00000
NA,Model,VS-WF+All6-577,4.00000,4.00000,2.00000,5.00000,1.00000,1.00000
NA,Model,VS-WF+All6-578,2.00000,4.00000,5.00000,4.00000,1.00000,4.00000
NA,Model,VS-WF+All6-579,1.00000,1.00000,4.00000,2.00000,4.00000,5.00000
NA,Model,VS-WF+All6-58,1.00000,1.00000,2.00000,2.00000,1.00000,1.00000
NA,Model,VS-WF+All6-580,2.00000,1.00000,1.00000,1.00000,5.00000,4.00000
NA,Model,VS-WF+All6-581,1.00000,1.00000,1.00000,2.00000,5.00000,4.00000
NA,Model,VS-WF+All6-582,5.00000,1.00000,1.00000,4.00000,4.00000,2.00000
NA,Model,VS-WF+All6-583,4.00000,2.00000,3.00000,4.00000,5.00000,1.00000
NA,Model,VS-WF+All6-584,2.00000,1.00000,5.00000,1.00000,4.00000,1.00000
NA,Model,VS-WF+All6-585,4.00000,2.00000,1.00000,4.00000,3.00000,5.00000
NA,Model,VS-WF+All6-586,4.00000,4.00000,2.00000,1.00000,3.00000,5.00000
NA,Model,VS-WF+All6-587,5.00000,5.00000,1.00000,4.00000,4.00000,2.00000
NA,Model,VS-WF+All6-588,3.00000,4.00000,2.00000,1.00000,5.00000,4.00000
NA,Model,VS-WF+All6-589,1.00000,3.00000,4.00000,4.00000,3.00000,2.00000
NA,Model,VS-WF+All6-59,1.00000,2.00000,2.00000,1.00000,1.00000,1.00000
NA,Model,VS-WF+All6-590,1.00000,3.00000,1.00000,4.00000,3.00000,2.00000
NA,Model,VS-WF+All6-591,5.00000,2.00000,5.00000,4.00000,1.00000,4.00000
NA,Model,VS-WF+All6-592,2.00000,3.00000,1.00000,4.00000,3.00000,1.00000
NA,Model,VS-WF+All6-593,1.00000,2.00000,1.00000,2.00000,1.00000,2.00000
NA,Model,VS-WF+All6-594,1.00000,2.00000,1.00000,2.00000,5.00000,4.00000
NA,Model,VS-WF+All6-595,3.00000,3.00000,1.00000,4.00000,2.00000,1.00000
NA,Model,VS-WF+All6-596,1.00000,4.00000,3.00000,1.00000,2.00000,3.00000
NA,Model,VS-WF+All6-597,3.00000,2.00000,1.00000,4.00000,3.00000,2.00000
NA,Model,VS-WF+All6-598,4.00000,1.00000,4.00000,5.00000,2.00000,3.00000
NA,Model,VS-WF+All6-599,2.00000,1.00000,5.00000,1.00000,4.00000,1.00000
NA,Model,VS-WF+All6-6,4.00000,1.00000,2.00000,1.00000,3.00000,3.00000
NA,Model,VS-WF+All6-60,1.00000,2.00000,1.00000,1.00000,1.00000,2.00000
NA,Model,VS-WF+All6-600,2.00000,4.00000,1.00000,1.00000,1.00000,5.00000
NA,Model,VS-WF+All6-601,1.00000,1.00000,3.00000,3.00000,4.00000,2.00000
NA,Model,VS-WF+All6-602,4.00000,1.00000,3.00000,3.00000,2.00000,1.00000
NA,Model,VS-WF+All6-603,1.00000,4.00000,2.00000,1.00000,5.00000,4.00000
NA,Model,VS-WF+All6-604,2.00000,4.00000,1.00000,5.00000,4.00000,1.00000
NA,Model,VS-WF+All6-605,2.00000,1.00000,1.00000,1.00000,5.00000,4.00000
NA,Model,VS-WF+All6-606,1.00000,2.00000,1.00000,1.00000,2.00000,1.00000
NA,Model,VS-WF+All6-607,2.00000,1.00000,1.00000,2.00000,1.00000,2.00000
NA,Model,VS-WF+All6-608,2.00000,1.00000,5.00000,4.00000,3.00000,4.00000
NA,Model,VS-WF+All6-609,1.00000,2.00000,1.00000,1.00000,1.00000,1.00000
NA,Model,VS-WF+All6-61,3.00000,1.00000,4.00000,2.00000,3.00000,1.00000
NA,Model,VS-WF+All6-610,4.00000,5.00000,1.00000,2.00000,1.00000,1.00000
NA,Model,VS-WF+All6-611,4.00000,1.00000,3.00000,2.00000,3.00000,2.00000
NA,Model,VS-WF+All6-612,4.00000,1.00000,5.00000,4.00000,1.00000,2.00000
NA,Model,VS-WF+All6-613,4.00000,1.00000,2.00000,5.00000,5.00000,4.00000
NA,Model,VS-WF+All6-614,2.00000,1.00000,1.00000,2.00000,1.00000,1.00000
NA,Model,VS-WF+All6-615,4.00000,3.00000,1.00000,5.00000,2.00000,4.00000
NA,Model,VS-WF+All6-616,3.00000,2.00000,4.00000,4.00000,3.00000,1.00000
NA,Model,VS-WF+All6-617,2.00000,5.00000,4.00000,4.00000,1.00000,5.00000
NA,Model,VS-WF+All6-618,4.00000,1.00000,2.00000,5.00000,4.00000,3.00000
NA,Model,VS-WF+All6-619,1.00000,2.00000,2.00000,1.00000,1.00000,1.00000
NA,Model,VS-WF+All6-62,1.00000,5.00000,2.00000,4.00000,1.00000,2.00000
NA,Model,VS-WF+All6-620,1.00000,1.00000,2.00000,1.00000,2.00000,1.00000
NA,Model,VS-WF+All6-621,1.00000,2.00000,2.00000,4.00000,5.00000,2.00000
NA,Model,VS-WF+All6-622,2.00000,4.00000,1.00000,3.00000,1.00000,4.00000
NA,Model,VS-WF+All6-623,1.00000,1.00000,2.00000,1.00000,1.00000,2.00000
NA,Model,VS-WF+All6-624,1.00000,2.00000,2.00000,2.00000,1.00000,1.00000
NA,Model,VS-WF+All6-625,2.00000,2.00000,2.00000,1.00000,1.00000,1.00000
NA,Model,VS-WF+All6-626,1.00000,2.00000,1.00000,1.00000,2.00000,2.00000
NA,Model,VS-WF+All6-627,2.00000,2.00000,1.00000,2.00000,1.00000,1.00000
NA,Model,VS-WF+All6-628,2.00000,2.00000,1.00000,1.00000,1.00000,2.00000
NA,Model,VS-WF+All6-629,1.00000,2.00000,1.00000,2.00000,2.00000,1.00000
NA,Model,VS-WF+All6-63,2.00000,1.00000,2.00000,1.00000,1.00000,1.00000
NA,Model,VS-WF+All6-630,2.00000,3.00000,4.00000,1.00000,2.00000,4.00000
NA,Model,VS-WF+All6-631,2.00000,1.00000,2.00000,1.00000,1.00000,2.00000
NA,Model,VS-WF+All6-632,1.00000,2.00000,2.00000,1.00000,2.00000,2.00000
NA,Model,VS-WF+All6-633,1.00000,2.00000,2.00000,1.00000,1.00000,2.00000
